Date,BAC,C,GS,JPM,MA,MS,SCHW,V,WFC
2013-06-28,11.009421348571777,39.79770278930664,142.70343017578125,40.52524948120117,54.24647521972656,19.769607543945312,19.131872177124023,42.77632141113281,31.44374656677246
2013-07-01,11.069351196289062,40.0300178527832,143.1751708984375,40.29495620727539,55.068912506103516,19.89908790588379,19.26704978942871,43.354488372802734,31.512317657470703
2013-07-02,11.04366683959961,39.947052001953125,142.39205932617188,40.82851028442383,55.05474090576172,19.777698516845703,19.19495964050293,43.35915756225586,31.405649185180664
2013-07-03,10.983742713928223,39.54882049560547,141.9297637939453,40.80531311035156,55.349342346191406,19.45400619506836,19.285070419311523,43.78048324584961,31.405649185180664
2013-07-05,11.180641174316406,40.26231002807617,144.5809783935547,41.74869918823242,56.24256134033203,19.88290023803711,19.834789276123047,44.65823745727539,32.05327606201172
2013-07-08,11.368985176086426,41.083648681640625,145.11874389648438,42.29771423339844,55.700016021728516,20.13376235961914,19.99699592590332,44.02859115600586,32.632328033447266
2013-07-09,11.583008766174316,41.65611267089844,148.07191467285156,42.444637298583984,56.10645294189453,20.58692741394043,20.006006240844727,43.817935943603516,32.53327941894531
2013-07-10,11.446032524108887,41.17491912841797,147.0246124267578,42.39824676513672,55.853126525878906,20.506006240844727,19.771699905395508,43.70090866088867,32.05327606201172
2013-07-11,11.565886497497559,41.51506805419922,148.79840087890625,42.637962341308594,56.808746337890625,20.675947189331055,19.348154067993164,44.46397018432617,31.9161319732666
2013-07-12,11.797032356262207,42.15389633178711,151.062744140625,42.50648880004883,56.604591369628906,21.145301818847656,19.546419143676758,44.64186096191406,32.47993850708008
