Date,ALTR.LS,EDPR.LS,GALP.LS,JMT.LS,NOS.LS,NVG.LS,SEM.LS,SON.LS
2018-07-27,6.583350658416748,8.572317123413086,13.875425338745117,11.087287902832031,3.659074068069458,3.780472755432129,18.275943756103516,0.7693356275558472
2018-07-30,6.5907721519470215,8.48444652557373,13.788233757019043,11.210773468017578,3.6962454319000244,3.8080902099609375,18.055221557617188,0.7760668992996216
2018-07-31,6.494285583496094,8.621132850646973,13.942800521850586,11.228413581848145,3.703679323196411,3.746718645095825,17.746206283569336,0.7701275944709778
2018-08-01,6.53139591217041,8.572317123413086,14.05773639678955,11.1534423828125,3.687324047088623,3.769733190536499,17.966930389404297,0.7831940054893494
2018-08-02,6.442331314086914,8.503973007202148,14.05773639678955,11.215184211730957,3.694758176803589,3.732910394668579,17.92278289794922,0.7701275944709778
2018-08-03,6.464597702026367,8.591843605041504,13.808050155639648,11.316619873046875,3.650153398513794,3.762061595916748,17.92278289794922,0.774878978729248
2018-08-06,6.5907721519470215,8.601607322692871,13.966581344604492,11.343079566955566,3.642719268798828,3.8341729640960693,18.187652587890625,0.7768587470054626
2018-08-07,6.5981950759887695,8.562554359436035,14.200414657592773,11.435694694519043,3.6516406536102295,3.8249671459198,18.01107406616211,0.7859657406806946
2018-08-08,6.5907721519470215,8.562554359436035,14.184558868408203,11.576821327209473,3.666508913040161,3.8587217330932617,17.79035186767578,0.7867575287818909
2018-08-09,6.657571315765381,8.591843605041504,14.053773880004883,11.523900032043457,3.675429344177246,3.8702287673950195,17.70206069946289,0.7911130785942078
2018-08-10,6.657571315765381,8.557671546936035,14.053773880004883,11.501848220825195,3.6858372688293457,3.8265011310577393,17.42836570739746,0.7816101908683777
2018-08-13,6.434908866882324,8.572317123413086,13.998287200927734,11.40041446685791,3.654614210128784,3.5303845405578613,16.616100311279297,0.7768587470054626
2018-08-14,6.36068868637085,8.591843605041504,14.01810073852539,11.321029663085938,3.662048101425171,3.4490675926208496,16.280597686767578,0.7550813555717468
2018-08-15,6.130605697631836,8.518617630004883,13.673295974731445,11.175492286682129,3.6233906745910645,3.2956392765045166,15.927440643310547,0.7412230372428894
2018-08-16,6.234514236450195,8.591843605041504,13.7485990524292,11.396003723144531,3.662048101425171,3.433724880218506,16.156991958618164,0.7554773092269897
2018-08-17,6.197403907775879,8.572317123413086,13.772378921508789,11.457746505737305,3.6605613231658936,3.338599920272827,16.262943267822266,0.7487462162971497
2018-08-20,6.145449638366699,8.591843605041504,13.7525634765625,11.501848220825195,3.6858372688293457,3.3478055000305176,16.156991958618164,0.7626044154167175
2018-08-21,6.108338832855225,8.494210243225098,13.835793495178223,11.660615921020508,3.6888108253479004,3.4030394554138184,16.35123062133789,0.7824020385742188
2018-08-22,6.2122483253479,8.518617630004883,14.026029586791992,11.545949935913086,3.711113214492798,3.4030394554138184,16.015729904174805,0.7618126273155212
2018-08-23,6.189981937408447,8.450273513793945,13.907132148742676,11.598872184753418,3.6932711601257324,3.3907651901245117,15.839151382446289,0.7455785274505615
2018-08-24,6.167716026306152,8.48444652557373,13.98243236541748,11.81938362121582,3.6858372688293457,3.3999710083007812,15.821492195129395,0.7435987591743469
2018-08-27,6.160294055938721,8.406338691711426,14.164745330810547,12.017844200134277,3.687324047088623,3.3938333988189697,16.174652099609375,0.7439947128295898
2018-08-28,6.167716026306152,8.401455879211426,14.140965461730957,11.77528190612793,3.675429344177246,3.404573678970337,16.298255920410156,0.7495380640029907
2018-08-29,6.100917816162109,8.411219596862793,14.12511157989502,11.656207084655762,3.6650216579437256,3.370819330215454,16.280597686767578,0.7372635006904602
2018-08-30,5.98958683013916,8.357522010803223,14.117183685302734,11.46656608581543,3.6650216579437256,3.3217220306396484,16.086360931396484,0.7340958714485168
2018-08-31,5.907944679260254,8.342875480651855,13.887317657470703,11.382771492004395,3.654614210128784,3.30177640914917,15.715543746948242,0.7277606725692749
2018-09-03,5.915366172790527,8.29893970489502,14.022067070007324,11.37395191192627,3.670969247817993,3.2971739768981934,15.362387657165527,0.7245931029319763
2018-09-04,5.855989456176758,8.245241165161133,13.851643562316895,11.285747528076172,3.624877452850342,3.2311995029449463,15.450675964355469,0.728156566619873
2018-09-05,5.744659423828125,8.152487754821777,13.34434700012207,10.968212127685547,3.61000919342041,3.200514078140259,15.627254486083984,0.7210294604301453
2018-09-06,5.722393035888672,8.186660766601562,13.003504753112793,10.963802337646484,3.6159565448760986,3.1652255058288574,15.521307945251465,0.7139022946357727
2018-09-07,5.737237453460693,8.2550048828125,12.940093040466309,10.884418487548828,3.6189301013946533,3.129937171936035,15.309414863586426,0.7036074995994568
2018-09-10,5.8040361404418945,8.269649505615234,13.031248092651367,11.162261009216309,3.6278514862060547,3.169828414916992,15.450675964355469,0.7182577848434448
2018-09-11,5.811458110809326,8.352639198303223,12.999539375305176,11.082876205444336,3.632312059402466,3.1713626384735107,15.556626319885254,0.7004399299621582
2018-09-12,5.922788619995117,8.30382251739502,13.300750732421875,11.259286880493164,3.6813764572143555,3.2879676818847656,15.821492195129395,0.7040034532546997
2018-09-13,5.95247745513916,8.308703422546387,13.19770336151123,11.263696670532227,3.824855327606201,3.275693893432617,15.839151382446289,0.7162780165672302
2018-09-14,5.974742889404297,8.137843132019043,13.102585792541504,11.369542121887207,3.795119285583496,3.264954090118408,15.468335151672363,0.7111306190490723
2018-09-17,6.034119129180908,8.230595588684082,13.039175033569336,11.475386619567871,3.787684440612793,3.254213809967041,15.574281692504883,0.722217321395874
2018-09-18,6.22709321975708,8.259885787963867,13.164124488830566,11.475386619567871,3.795119285583496,3.306379795074463,15.521307945251465,0.7538934946060181
2018-09-19,6.160294055938721,8.289175987243652,13.328110694885254,11.598872184753418,3.780250310897827,3.3447370529174805,15.644913673400879,0.759436845779419
2018-09-20,6.100917816162109,8.37216567993164,13.406005859375,11.40482234954834,3.7467973232269287,3.35701060295105,15.433019638061523,0.7400351762771606
2018-09-21,6.056385040283203,8.513736724853516,13.467500686645508,11.356310844421387,3.8174216747283936,3.312516689300537,15.097518920898438,0.7119225859642029
